"","state_code","school_code","people","year","state_name"
"2612",4,12,175890,2010,"california"
"2613",4,13,198651,2010,"california"
"2614",4,14,222291,2010,"california"
"2615",4,15,96048,2010,"california"
"2616",4,16,1042881,2010,"california"
"2617",4,17,189889,2010,"california"
"2618",4,18,393297,2010,"california"
"2619",4,19,951656,2010,"california"
"2620",4,20,365497,2010,"california"
"2621",4,21,726912,2010,"california"
"2622",4,22,274100,2010,"california"
"2623",4,23,67728,2010,"california"
"2624",4,24,47752,2010,"california"
"2625",4,NA,268861,2010,"california"
"2626",5,1,107933,2010,"colorado"
"2627",5,2,46768,2010,"colorado"
"2628",5,3,42156,2010,"colorado"
"2629",5,4,41403,2010,"colorado"
"2630",5,5,41326,2010,"colorado"
"2631",5,6,47327,2010,"colorado"
"2632",5,7,46928,2010,"colorado"
"2633",5,8,47065,2010,"colorado"
"2634",5,9,61211,2010,"colorado"
"2635",5,10,56382,2010,"colorado"
"2636",5,11,83052,2010,"colorado"
"2637",5,12,94460,2010,"colorado"
"2638",5,13,102537,2010,"colorado"
"2639",5,14,121826,2010,"colorado"
"2640",5,15,39551,2010,"colorado"
"2641",5,16,633565,2010,"colorado"
"2642",5,17,128082,2010,"colorado"
"2643",5,18,161427,2010,"colorado"
"2644",5,19,377204,2010,"colorado"
"2645",5,20,134308,2010,"colorado"
"2646",5,21,266115,2010,"colorado"
"2647",5,22,92355,2010,"colorado"
"2648",5,23,21920,2010,"colorado"
"2649",5,24,12333,2010,"colorado"
"2650",5,NA,114372,2010,"colorado"
"2651",6,1,1631687,2010,"connecticut"
"2652",6,2,536619,2010,"connecticut"
"2653",6,3,545528,2010,"connecticut"
"2654",6,4,540385,2010,"connecticut"
"2655",6,5,606179,2010,"connecticut"
"2656",6,6,710417,2010,"connecticut"
"2657",6,7,655152,2010,"connecticut"
"2658",6,8,666630,2010,"connecticut"
"2659",6,9,1385723,2010,"connecticut"
"2660",6,10,669902,2010,"connecticut"
"2661",6,11,927494,2010,"connecticut"
"2662",6,12,1121589,2010,"connecticut"
"2663",6,13,1029811,2010,"connecticut"
"2664",6,14,1276238,2010,"connecticut"
"2665",6,15,771055,2010,"connecticut"
"2666",6,16,5567620,2010,"connecticut"
"2667",6,17,593291,2010,"connecticut"
"2668",6,18,1835518,2010,"connecticut"
"2669",6,19,5222840,2010,"connecticut"
"2670",6,20,2028016,2010,"connecticut"
"2671",6,21,4890823,2010,"connecticut"
"2672",6,22,1768347,2010,"connecticut"
"2673",6,23,548947,2010,"connecticut"
"2674",6,24,348535,2010,"connecticut"
"2675",6,NA,1471017,2010,"connecticut"
"2676",8,1,167878,2010,"district of columbia"
"2677",8,2,80683,2010,"district of columbia"
"2678",8,3,72117,2010,"district of columbia"
"2679",8,4,77851,2010,"district of columbia"
"2680",8,5,72679,2010,"district of columbia"
"2681",8,6,79685,2010,"district of columbia"
"2682",8,7,77315,2010,"district of columbia"
"2683",8,8,74316,2010,"district of columbia"
"2684",8,9,108217,2010,"district of columbia"
"2685",8,10,75535,2010,"district of columbia"
"2686",8,11,105467,2010,"district of columbia"
"2687",8,12,116826,2010,"district of columbia"
"2688",8,13,122283,2010,"district of columbia"
"2689",8,14,145476,2010,"district of columbia"
"2690",8,15,55254,2010,"district of columbia"
"2691",8,16,757556,2010,"district of columbia"
"2692",8,17,152593,2010,"district of columbia"
"2693",8,18,276786,2010,"district of columbia"
"2694",8,19,684828,2010,"district of columbia"
"2695",8,20,271827,2010,"district of columbia"
"2696",8,21,841632,2010,"district of columbia"
"2697",8,22,314621,2010,"district of columbia"
"2698",8,23,66279,2010,"district of columbia"
"2699",8,24,51609,2010,"district of columbia"
"2700",8,NA,199758,2010,"district of columbia"
"2701",9,1,87025,2010,"florida"
"2702",9,2,53312,2010,"florida"
"2703",9,3,45897,2010,"florida"
"2704",9,4,47130,2010,"florida"
"2705",9,5,55935,2010,"florida"
"2706",9,6,48384,2010,"florida"
"2707",9,7,59837,2010,"florida"
"2708",9,8,54479,2010,"florida"
"2709",9,9,70533,2010,"florida"
"2710",9,10,61496,2010,"florida"
"2711",9,11,87787,2010,"florida"
"2712",9,12,88283,2010,"florida"
"2713",9,13,99979,2010,"florida"
"2714",9,14,109553,2010,"florida"
"2715",9,15,47423,2010,"florida"
"2716",9,16,695058,2010,"florida"
"2717",9,17,83849,2010,"florida"
"2718",9,18,172755,2010,"florida"
"2719",9,19,401758,2010,"florida"
"2720",9,20,182825,2010,"florida"
"2721",9,21,521923,2010,"florida"
"2722",9,22,272159,2010,"florida"
"2723",9,23,70799,2010,"florida"
"2724",9,24,40419,2010,"florida"
"2725",9,NA,118475,2010,"florida"
"2726",10,1,29660,2010,"georgia"
"2727",10,2,13837,2010,"georgia"
"2728",10,3,10125,2010,"georgia"
"2729",10,4,12473,2010,"georgia"
"2730",10,5,9663,2010,"georgia"
"2731",10,6,14448,2010,"georgia"
"2732",10,7,15276,2010,"georgia"
"2733",10,8,14011,2010,"georgia"
"2734",10,9,16355,2010,"georgia"
"2735",10,10,9848,2010,"georgia"
"2736",10,11,21814,2010,"georgia"
"2737",10,12,31299,2010,"georgia"
"2738",10,13,28285,2010,"georgia"
"2739",10,14,31672,2010,"georgia"
"2740",10,15,9551,2010,"georgia"
"2741",10,16,195417,2010,"georgia"
"2742",10,17,24317,2010,"georgia"
"2743",10,18,48965,2010,"georgia"
"2744",10,19,110124,2010,"georgia"
"2745",10,20,47012,2010,"georgia"
"2746",10,21,105301,2010,"georgia"
"2747",10,22,47698,2010,"georgia"
"2748",10,23,12506,2010,"georgia"
"2749",10,24,8589,2010,"georgia"
"2750",10,NA,31523,2010,"georgia"
"2751",11,1,13973,2010,"idaho"
"2752",11,2,8100,2010,"idaho"
"2753",11,3,7803,2010,"idaho"
"2754",11,4,4810,2010,"idaho"
"2755",11,5,6256,2010,"idaho"
"2756",11,6,5895,2010,"idaho"
"2757",11,7,5798,2010,"idaho"
"2758",11,8,6612,2010,"idaho"
"2759",11,9,9581,2010,"idaho"
"2760",11,10,7004,2010,"idaho"
"2761",11,11,9198,2010,"idaho"
"2762",11,12,15910,2010,"idaho"
"2763",11,13,17361,2010,"idaho"
"2764",11,14,18165,2010,"idaho"
"2765",11,15,7326,2010,"idaho"
"2766",11,16,86456,2010,"idaho"
"2767",11,17,12703,2010,"idaho"
"2768",11,18,21240,2010,"idaho"
"2769",11,19,70906,2010,"idaho"
"2770",11,20,14904,2010,"idaho"
"2771",11,21,119529,2010,"idaho"
"2772",11,22,64448,2010,"idaho"
"2773",11,23,34455,2010,"idaho"
"2774",11,24,14992,2010,"idaho"
"2775",11,NA,21028,2010,"idaho"
"2776",12,1,610460,2010,"illinois"
"2777",12,2,275942,2010,"illinois"
"2778",12,3,233553,2010,"illinois"
"2779",12,4,219804,2010,"illinois"
"2780",12,5,255782,2010,"illinois"
"2781",12,6,274531,2010,"illinois"
"2782",12,7,261047,2010,"illinois"
"2783",12,8,288493,2010,"illinois"
"2784",12,9,415209,2010,"illinois"
"2785",12,10,311354,2010,"illinois"
"2786",12,11,416830,2010,"illinois"
"2787",12,12,482209,2010,"illinois"
"2788",12,13,570016,2010,"illinois"
"2789",12,14,604460,2010,"illinois"
"2790",12,15,358967,2010,"illinois"
"2791",12,16,3841717,2010,"illinois"
"2792",12,17,624860,2010,"illinois"
"2793",12,18,1045571,2010,"illinois"
"2794",12,19,2365923,2010,"illinois"
"2795",12,20,1243094,2010,"illinois"
"2796",12,21,2309162,2010,"illinois"
"2797",12,22,817685,2010,"illinois"
"2798",12,23,256135,2010,"illinois"
"2799",12,24,133308,2010,"illinois"
"2800",12,NA,627214,2010,"illinois"
"2801",13,1,357806,2010,"indiana"
"2802",13,2,176201,2010,"indiana"
"2803",13,3,147851,2010,"indiana"
"2804",13,4,137134,2010,"indiana"
"2805",13,5,164615,2010,"indiana"
"2806",13,6,163882,2010,"indiana"
"2807",13,7,155835,2010,"indiana"
"2808",13,8,170267,2010,"indiana"
"2809",13,9,219133,2010,"indiana"
"2810",13,10,186393,2010,"indiana"
"2811",13,11,242259,2010,"indiana"
"2812",13,12,313543,2010,"indiana"
"2813",13,13,349059,2010,"indiana"
"2814",13,14,356367,2010,"indiana"
"2815",13,15,129274,2010,"indiana"
"2816",13,16,1785535,2010,"indiana"
"2817",13,17,352987,2010,"indiana"
"2818",13,18,459255,2010,"indiana"
"2819",13,19,1211116,2010,"indiana"
"2820",13,20,462072,2010,"indiana"
"2821",13,21,1149073,2010,"indiana"
"2822",13,22,434989,2010,"indiana"
"2823",13,23,121043,2010,"indiana"
"2824",13,24,65157,2010,"indiana"
"2825",13,NA,401741,2010,"indiana"
"2826",15,1,38633,2010,"kansas"
"2827",15,2,17430,2010,"kansas"
"2828",15,3,17649,2010,"kansas"
"2829",15,4,17964,2010,"kansas"
"2830",15,5,17115,2010,"kansas"
"2831",15,6,18389,2010,"kansas"
"2832",15,7,20402,2010,"kansas"
"2833",15,8,19311,2010,"kansas"
"2834",15,9,29690,2010,"kansas"
"2835",15,10,19148,2010,"kansas"
"2836",15,11,25640,2010,"kansas"
"2837",15,12,31272,2010,"kansas"
"2838",15,13,27610,2010,"kansas"
"2839",15,14,30870,2010,"kansas"
"2840",15,15,16202,2010,"kansas"
"2841",15,16,294636,2010,"kansas"
"2842",15,17,26974,2010,"kansas"
"2843",15,18,64218,2010,"kansas"
"2844",15,19,202145,2010,"kansas"
"2845",15,20,95260,2010,"kansas"
"2846",15,21,191302,2010,"kansas"
"2847",15,22,56583,2010,"kansas"
"2848",15,23,20162,2010,"kansas"
"2849",15,24,11571,2010,"kansas"
"2850",15,NA,53445,2010,"kansas"
"2851",16,1,62079,2010,"kentucky"
"2852",16,2,24550,2010,"kentucky"
"2853",16,3,25770,2010,"kentucky"
"2854",16,4,23198,2010,"kentucky"
"2855",16,5,27784,2010,"kentucky"
"2856",16,6,25442,2010,"kentucky"
"2857",16,7,26221,2010,"kentucky"
"2858",16,8,24449,2010,"kentucky"
"2859",16,9,34727,2010,"kentucky"
"2860",16,10,27032,2010,"kentucky"
"2861",16,11,37301,2010,"kentucky"
"2862",16,12,42920,2010,"kentucky"
"2863",16,13,45177,2010,"kentucky"
"2864",16,14,48858,2010,"kentucky"
"2865",16,15,17420,2010,"kentucky"
"2866",16,16,274752,2010,"kentucky"
"2867",16,17,58254,2010,"kentucky"
"2868",16,18,102299,2010,"kentucky"
"2869",16,19,228166,2010,"kentucky"
"2870",16,20,90138,2010,"kentucky"
"2871",16,21,176091,2010,"kentucky"
"2872",16,22,49740,2010,"kentucky"
"2873",16,23,15326,2010,"kentucky"
"2874",16,24,10679,2010,"kentucky"
"2875",16,NA,73077,2010,"kentucky"
"2876",17,1,402160,2010,"louisiana"
"2877",17,2,228063,2010,"louisiana"
"2878",17,3,179353,2010,"louisiana"
"2879",17,4,176414,2010,"louisiana"
"2880",17,5,194513,2010,"louisiana"
"2881",17,6,196315,2010,"louisiana"
"2882",17,7,176281,2010,"louisiana"
"2883",17,8,197332,2010,"louisiana"
"2884",17,9,309451,2010,"louisiana"
"2885",17,10,213458,2010,"louisiana"
"2886",17,11,348569,2010,"louisiana"
"2887",17,12,324034,2010,"louisiana"
"2888",17,13,367661,2010,"louisiana"
"2889",17,14,406891,2010,"louisiana"
"2890",17,15,185595,2010,"louisiana"
"2891",17,16,2355830,2010,"louisiana"
"2892",17,17,336052,2010,"louisiana"
"2893",17,18,692292,2010,"louisiana"
"2894",17,19,1618616,2010,"louisiana"
"2895",17,20,669051,2010,"louisiana"
"2896",17,21,1774183,2010,"louisiana"
"2897",17,22,712623,2010,"louisiana"
"2898",17,23,177928,2010,"louisiana"
"2899",17,24,99708,2010,"louisiana"
"2900",17,NA,500793,2010,"louisiana"
"2901",18,1,240395,2010,"maine"
"2902",18,2,101987,2010,"maine"
"2903",18,3,96886,2010,"maine"
"2904",18,4,94332,2010,"maine"
"2905",18,5,93608,2010,"maine"
"2906",18,6,104766,2010,"maine"
"2907",18,7,95316,2010,"maine"
"2908",18,8,100275,2010,"maine"
"2909",18,9,112564,2010,"maine"
"2910",18,10,97247,2010,"maine"
"2911",18,11,193022,2010,"maine"
"2912",18,12,176129,2010,"maine"
"2913",18,13,217307,2010,"maine"
"2914",18,14,228819,2010,"maine"
"2915",18,15,85835,2010,"maine"
"2916",18,16,1483368,2010,"maine"
"2917",18,17,232674,2010,"maine"
"2918",18,18,347913,2010,"maine"
"2919",18,19,789304,2010,"maine"
"2920",18,20,336708,2010,"maine"
"2921",18,21,670071,2010,"maine"
"2922",18,22,252172,2010,"maine"
"2923",18,23,58104,2010,"maine"
"2924",18,24,36396,2010,"maine"
"2925",18,NA,245423,2010,"maine"
"2926",19,1,103640,2010,"maryland"
"2927",19,2,57161,2010,"maryland"
"2928",19,3,39529,2010,"maryland"
"2929",19,4,41141,2010,"maryland"
"2930",19,5,40286,2010,"maryland"
"2931",19,6,39808,2010,"maryland"
"2932",19,7,41283,2010,"maryland"
"2933",19,8,40295,2010,"maryland"
"2934",19,9,56702,2010,"maryland"
"2935",19,10,45813,2010,"maryland"
"2936",19,11,81615,2010,"maryland"
"2937",19,12,66917,2010,"maryland"
"2938",19,13,77801,2010,"maryland"
"2939",19,14,81594,2010,"maryland"
"2940",19,15,26472,2010,"maryland"
"2941",19,16,668610,2010,"maryland"
"2942",19,17,90257,2010,"maryland"
"2943",19,18,186287,2010,"maryland"
"2944",19,19,385830,2010,"maryland"
"2945",19,20,227930,2010,"maryland"
"2946",19,21,371280,2010,"maryland"
"2947",19,22,117755,2010,"maryland"
"2948",19,23,30140,2010,"maryland"
"2949",19,24,20517,2010,"maryland"
"2950",19,NA,111220,2010,"maryland"
"2951",20,1,96222,2010,"massachusetts"
"2952",20,2,55371,2010,"massachusetts"
"2953",20,3,45569,2010,"massachusetts"
"2954",20,4,39210,2010,"massachusetts"
"2955",20,5,45663,2010,"massachusetts"
"2956",20,6,37727,2010,"massachusetts"
"2957",20,7,43779,2010,"massachusetts"
"2958",20,8,41693,2010,"massachusetts"
"2959",20,9,66125,2010,"massachusetts"
"2960",20,10,42409,2010,"massachusetts"
"2961",20,11,70632,2010,"massachusetts"
"2962",20,12,66868,2010,"massachusetts"
"2963",20,13,75845,2010,"massachusetts"
"2964",20,14,88088,2010,"massachusetts"
"2965",20,15,30179,2010,"massachusetts"
"2966",20,16,501661,2010,"massachusetts"
"2967",20,17,88758,2010,"massachusetts"
"2968",20,18,187441,2010,"massachusetts"
"2969",20,19,376549,2010,"massachusetts"
"2970",20,20,151829,2010,"massachusetts"
"2971",20,21,383886,2010,"massachusetts"
"2972",20,22,142113,2010,"massachusetts"
"2973",20,23,34863,2010,"massachusetts"
"2974",20,24,21096,2010,"massachusetts"
"2975",20,NA,125593,2010,"massachusetts"
"2976",21,1,151942,2010,"michigan"
"2977",21,2,61083,2010,"michigan"
"2978",21,3,58632,2010,"michigan"
"2979",21,4,56225,2010,"michigan"
"2980",21,5,60953,2010,"michigan"
"2981",21,6,68942,2010,"michigan"
"2982",21,7,66603,2010,"michigan"
"2983",21,8,67688,2010,"michigan"
"2984",21,9,82662,2010,"michigan"
"2985",21,10,81823,2010,"michigan"
"2986",21,11,175123,2010,"michigan"
"2987",21,12,139923,2010,"michigan"
"2988",21,13,153416,2010,"michigan"
"2989",21,14,156875,2010,"michigan"
"2990",21,15,55009,2010,"michigan"
"2991",21,16,933962,2010,"michigan"
"2992",21,17,214279,2010,"michigan"
"2993",21,18,231949,2010,"michigan"
"2994",21,19,516641,2010,"michigan"
"2995",21,20,220381,2010,"michigan"
"2996",21,21,394409,2010,"michigan"
"2997",21,22,172498,2010,"michigan"
"2998",21,23,45867,2010,"michigan"
"2999",21,24,19991,2010,"michigan"
"3000",21,NA,159390,2010,"michigan"
"3001",22,1,153484,2010,"minnesota"
"3002",22,2,77534,2010,"minnesota"
"3003",22,3,74290,2010,"minnesota"
"3004",22,4,63080,2010,"minnesota"
"3005",22,5,67405,2010,"minnesota"
"3006",22,6,72347,2010,"minnesota"
"3007",22,7,73565,2010,"minnesota"
"3008",22,8,74860,2010,"minnesota"
"3009",22,9,93711,2010,"minnesota"
"3010",22,10,98576,2010,"minnesota"
"3011",22,11,134422,2010,"minnesota"
"3012",22,12,135737,2010,"minnesota"
"3013",22,13,174886,2010,"minnesota"
"3014",22,14,193137,2010,"minnesota"
"3015",22,15,58064,2010,"minnesota"
"3016",22,16,989549,2010,"minnesota"
"3017",22,17,192164,2010,"minnesota"
